,Player,Age,Service Time,Contract,AAV,2023,2024,2025,2026,2027,2028,2029
0,Jordan Montgomery,32.2,5.153,1102023,,10000000,FREE AGENT,,,,,
1,Mitch Garver,34.2,5.045,1392023,,3900000,FREE AGENT,,,,,
2,Chris Stratton,34.6,5.100,1282023,,2800000,FREE AGENT,,,,,
3,Brett Martin,29.9,3.151,112752023,,1275000,ARB 2,ARB 3,FREE AGENT,,,
4,Jonathan Hernández,28.7,3.041,19952023,,995000,ARB 2,ARB 3,FREE AGENT,,,
5,Nathaniel Lowe,29.7,2.145,14052023,,4050000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
