,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Mitch Haniger,34.3,4.048,13012021,,3010000,ARB 3,FREE AGENT,,,,
1,Tom Murphy,34.0,3.092,18752021,,875000,ARB 2,ARB 3,FREE AGENT,,,
2,Drew Steckenrider,34.2,3.094,18002021,,800000,ARB 2,ARB 3,FREE AGENT,,,
3,J.P. Crawford,30.2,2.163,12052021,,2050000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
