,Player,Age,Service Time,Contract,AAV,2022,2023,2024,2025,2026,2027,2028
0,JT Brubaker,31.4,2.000,17252022,,725000,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Duane Underwood Jr.,30.7,2.044,17252022,,725000,ARB 1,ARB 2,ARB 3,FREE AGENT,,
2,David Bednar,30.5,1.076,17152022,,715000,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
3,Wil Crowe,30.5,1.011,17152022,,715000,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
4,Zach Thompson,31.4,0.121,17052022,,705000,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
5,Jack Suwinski,26.7,,17002022,,700000,Pre-ARB,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3
6,Oneil Cruz,26.5,0.002,17002022,,700000,Pre-ARB,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3
7,Estimated salaries for other pre-arbitration players,13300000,,,,,,,,,,
