,Player,Age,Service Time,Contract,AAV,2022,2023,2024,2025,2026,2027,2028
0,Ke'Bryan Hayes,28.2,1.075,8702022292030,8750000,10000000,10000000,7000000,7000000,7000000,7000000,8000000
1,Bryan Reynolds,30.2,2.163,2135202223,6750000,6750000,6750000,ARB 2,ARB 3,FREE AGENT,,
2,Roberto Pérez,36.3,7.083,152022,5000000,5000000,FREE AGENT,,,,,
