,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Trevor Cahill,37.1,11.056,1152021,1500000,1500000,FREE AGENT,,,,,
1,Yoshi Tsutsugo,33.3,1.000,115032021,150293,150293,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
