,Player,Age,Service Time,Contract,AAV,2023,2024,2025,2026,2027,2028,2029
0,Miguel Andujar,30.1,4.002,115252023,,1525000,ARB 3,FREE AGENT,,,,
1,Mitch Keller,29.0,3.026,124382023,,2437500,ARB 2,ARB 3,FREE AGENT,,,
2,JT Brubaker,31.4,3.000,122752023,,2275000,ARB 2,ARB 3,FREE AGENT,,,
