,Player,Age,Service Time,Contract,AAV,2024,2025,2026,2027,2028,2029,2030
0,Caleb Ferguson,28.7,5.093,1242024,,2400000,FREE AGENT,,,,,
1,Framber Valdez,31.3,4.163,11212024,,12100000,ARB 3,FREE AGENT,,,,
2,Kyle Tucker,28.2,4.079,1122024,,12000000,ARB 3,FREE AGENT,,,,
3,José Urquidy,29.9,4.049,13752024,,3750000,ARB 3,FREE AGENT,,,,
4,Mauricio Dubón,30.7,3.162,1352024,,3500000,ARB 2,ARB 3,FREE AGENT,,,
5,Chas McCormick,29.9,3.000,12852024,,2850000,ARB 2,ARB 3,FREE AGENT,,,
6,Luis Garcia,28.3,3.083,118752024,,1875000,ARB 2,ARB 3,FREE AGENT,,,
7,Bryan Abreu,27.9,3.022,11752024,,1750000,ARB 2,ARB 3,FREE AGENT,,,
