,Player,Age,Service Time,Contract,AAV,2024,2025,2026,2027,2028,2029,2030
0,Anthony Banda,31.6,3.001,18002024,,800000,ARB 2,ARB 3,FREE AGENT,,,
1,Emmet Sheehan,25.4,0.080,17502024,,750000,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
2,Gavin Stone,26.4,0.034,174252024,,742500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
3,Bobby Miller,26.0,0.132,17502024,,750000,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
4,Estimated salaries for other pre-arbitration players,1480000,,,,,,,,,,
