,Player,Age,Service Time,Contract,AAV,2022,2023,2024,2025,2026,2027,2028
0,Trea Turner,31.7,5.135,1212022,,21000000,FREE AGENT,,,,,
1,Joey Gallo,31.3,5.103,1102752022,,10275000,FREE AGENT,,,,,
2,Cody Bellinger,29.7,4.160,1172022,,17000000,ARB 4,FREE AGENT,,,,
3,Julio Urías,28.6,4.117,182022,,8000000,ARB 4,FREE AGENT,,,,
4,Caleb Ferguson,28.7,3.093,172652022,,726500,ARB 2,ARB 3,FREE AGENT,,,
