,Player,Age,Service Time,Contract,AAV,2025,2026,2027,2028,2029,2030,2031
0,Michael Kopech,28.9,5.041,1522025,,5200000,FREE AGENT,,,,,
1,Dustin May,27.6,5.059,121352025,,2135000,FREE AGENT,,,,,
2,Evan Phillips,30.5,4.136,1612025,,6100000,ARB 3,FREE AGENT,,,,
3,Tony Gonsolin,30.9,4.152,1542025,,5400000,ARB 3,FREE AGENT,,,,
4,Brusdar Graterol,26.6,4.167,1282025,,2800000,ARB 4,FREE AGENT,,,,
5,Anthony Banda,31.6,3.135,112025,,1000000,ARB 3,ARB 4,FREE AGENT,,,
