,Player,Age,Service Time,Contract,AAV,2025,2026,2027,2028,2029,2030,2031
0,CJ Abrams,24.5,2.130,"1 yr, TBD (2025)",,TBD,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Jake Irvin,28.1,1.152,"1 yr, TBD (2025)",,TBD,ARB 1,ARB 2,ARB 3,ARB 4,FREE AGENT,
2,Jacob Young,25.7,1.037,"1 yr, TBD (2025)",,TBD,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
3,Mitchell Parker,25.5,1.000,"1 yr, TBD (2025)",,TBD,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
4,José Tena,24.0,0.100,"1 yr, TBD (2025)",,TBD,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
5,James Wood,22.5,0.091,"1 yr, TBD (2025)",,TBD,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
6,Dylan Crews,23.1,0.035,"1 yr, TBD (2025)",,TBD,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
7,Estimated salaries for other pre-arbitration players,12160000,,,,,,,,,,
