,Player,Age,Service Time,Contract,AAV,2023,2024,2025,2026,2027,2028,2029
0,Luis García Jr.,24.9,1.164,173862023,,738600,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
1,Josiah Gray,27.3,1.075,17302023,,730000,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
2,Mason Thompson,27.1,1.046,172442023,,724400,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
3,MacKenzie Gore,26.1,1.000,172332023,,723300,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
4,CJ Abrams,24.5,0.130,172422023,,724200,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
5,Joey Meneses,32.9,0.065,172332023,,723300,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
6,Cade Cavalli,26.6,0.041,172022023,,720200,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
7,Estimated salaries for other pre-arbitration players,8640000,,,,,,,,,,
