,Player,Age,Service Time,Contract,AAV,2020,2021,2022,2023,2024,2025,2026
0,Michael A. Taylor,29.5,4.129,133252020,,3325000,ARB 4,FREE AGENT,,,,
1,Roenis Elías,32.2,4.069,119752020,,1975000,ARB 3,FREE AGENT,,,,
2,Javy Guerra,34.9,4.145,112020,,1000000,ARB 3,FREE AGENT,,,,
3,Sam Freeman,33.3,4.071,18002020,,800000,ARB 4,FREE AGENT,,,,
4,Trea Turner,27.3,3.135,17452020,,7450000,ARB 3,ARB 4,FREE AGENT,,,
5,Wilmer Difo,28.5,3.016,112020,,1000000,ARB 2,ARB 3,FREE AGENT,,,
6,Joe Ross,27.4,4.018,11520202020,,0,ARB 2,ARB 3,FREE AGENT,,,
